code,roadName,description,lat,lng,records,totalVolume,averageVolumePerRecord,weekdayVolume,weekendVolume,peakHour,peakHourVolume,weight
44141,Choa Chu Kang Rd,Phoenix Stn,1.37835602806756,103.75773677895589,41,161121,3929.7804878048782,116675,44446,7,14830,1
10079,Jln Bt Merah,Blk 201,1.2803950142786,103.82708906887606,40,160599,4014.975,118226,42373,8,15415,1
75059,Tampines Ave 1,Bef Tampines West Stn,1.34471168546511,103.9402168928283,40,160501,4012.525,123805,36696,8,16356,1
42051,Bt Timah Rd,King Albert Pk Stn,1.33598305556873,103.78263611110306,40,159891,3997.275,127523,32368,8,17446,1
42059,Dunearn Rd,Opp King Albert Pk Stn,1.33679896138996,103.78180146215335,42,159715,3802.7380952380954,126459,33256,18,17402,1
28299,Jurong Town Hall Rd,Blk 253,1.344658,103.736797,42,159500,3797.6190476190477,115524,43976,8,15277,1
17049,West Coast Rd,Blk 601,1.30470638200942,103.76459821893782,40,158457,3961.425,112035,46422,8,12930,1
68119,Jln Kayu,Aft Piccadilly Circus/TPE,1.402186,103.872168,42,158194,3766.5238095238096,121853,36341,18,15678,1
66339,Ang Mo Kio Ave 3,Blk 101,1.37125183222903,103.87055805068519,41,157723,3846.9024390243903,128545,29178,7,24327,1
68111,Jln Kayu,Bef Piccadilly Circus/TPE,1.40222194447692,103.87138805557646,40,157536,3938.4,120420,37116,7,19404,1
84209,Bedok Nth Ave 3,Bedok Resvr Stn Exit B,1.33702513693776,103.93333589306084,42,157279,3744.7380952380954,117930,39349,18,15435,1
76239,Tampines Ave 7,Blk 390,1.3564927293972,103.95754826481253,42,156129,3717.3571428571427,121118,35011,18,14341,1
17161,C'wealth Ave West,Blk 455,1.31240993603605,103.76685476875124,42,155648,3705.904761904762,118427,37221,18,17330,1
10299,Alexandra Rd,Aft Dawson Pl,1.29233498466278,103.81146486767658,40,155402,3885.05,116646,38756,8,14005,1
81119,Paya Lebar Rd,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502705,42,154640,3681.904761904762,114207,40433,18,16082,1
63059,Upp S'goon Rd,Blk 22,1.36437667280221,103.88984149586426,40,154399,3859.975,116887,37512,8,19413,1
66389,S'goon Ave 2,S'goon Stn Exit F,1.35092163758707,103.8710690514159,42,154080,3668.5714285714284,113183,40897,8,15624,1
28491,Jurong East Ave 1,Opp Jurong Polyclinic,1.34905596073619,103.7307863306416,42,153904,3664.3809523809523,121528,32376,7,11789,1
54289,Ang Mo Kio Ave 3,Blk 452,1.369149,103.855987,42,153607,3657.309523809524,109379,44228,8,14029,1
40239,Whitley Rd,Bef Stevens Stn Exit 4,1.322585278,103.8262153,40,152835,3820.875,118958,33877,8,19633,1
84231,Bedok Nth Rd,Blk 85,1.33173871602405,103.93855496527853,40,151896,3797.4,110529,41367,7,13033,1
84069,New Upp Changi Rd,Blk 55,1.32548742810424,103.94219019887281,42,151837,3615.1666666666665,112779,39058,18,13625,1
76069,Tampines Ave 5,Blk 147,1.34875342114003,103.94208629087403,40,151371,3784.275,112367,39004,8,14551,1
82032,Sims Ave,Blk 416,1.31776416388008,103.89719868894,42,151297,3602.309523809524,105223,46074,18,10667,1
70281,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.335453,103.887968,41,151175,3687.1951219512193,121279,29896,18,27024,1
27211,Nanyang Dr,Lee Wee Nam Lib,1.34793140650697,103.68050066497821,38,150261,3954.2368421052633,137547,12714,17,16589,1
02151,Temasek Blvd,Suntec Convention Ctr,1.29317776320814,103.85784623004031,40,149889,3747.225,83827,66062,18,14183,1
03129,Shenton Way,UIC Bldg,1.27807003532092,103.84956718123823,40,149883,3747.075,131629,18254,8,27407,1
81081,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879213,42,148829,3543.5476190476193,116215,32614,8,16255,1
10071,Jln Bt Merah,Blk 111,1.28045309423663,103.82638920754815,40,148662,3716.55,109405,39257,18,12898,1
40011,Bt Timah Rd,Little India Stn Exit A,1.30606411522588,103.84908751469008,40,148200,3705,100926,47274,8,13076,1
71099,Eunos Link,Blk 311,1.33022638900189,103.9038336109893,44,148029,3364.2954545454545,116291,31738,7,19997,1
11519,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303,42,147960,3522.8571428571427,112924,35036,13,12732,1
64119,Yio Chu Kang Rd,Blk 953,1.37679164872283,103.87713655364794,40,147580,3689.5,116430,31150,18,17277,1
96289,Simei Ave,Changi General Hosp,1.34005496226354,103.94838106593957,40,147543,3688.575,123420,24123,8,21213,1
59419,Yishun Ring Rd,Blk 413,1.42536,103.84607,42,147075,3501.785714285714,107896,39179,8,11875,1
44221,Pending Rd,Opp Pending Stn,1.3762995851872,103.77099428887409,40,147003,3675.075,114529,32474,18,16126,1
63349,Hougang Ave 2,Blk 708,1.36687207146588,103.88923358520269,43,146964,3417.767441860465,111463,35501,18,14888,1
44229,Pending Rd,Bef Pending Stn,1.37656055754166,103.771459794786,42,145835,3472.2619047619046,111264,34571,7,16433,1
76249,Tampines Ave 7,Blk 370,1.35836639849151,103.95947435534286,42,145347,3460.6428571428573,111645,33702,18,13702,1
43181,Bt Batok East Ave 3,Keming Pr Sch,1.34648944401178,103.75681722199707,42,145176,3456.5714285714284,109426,35750,18,16250,1
60159,Bendemeer Rd,Blk 54,1.32409476572475,103.86764196002876,42,145154,3456.0476190476193,105372,39782,18,12135,1
54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.84866111647399,42,144861,3449.0714285714284,109680,35181,8,17278,1
67441,Sengkang East Rd,Sengkang Community Hub,1.392382,103.893479,42,143139,3408.0714285714284,108402,34737,7,12039,1
45131,Woodlands Rd,Opp Kranji Stn,1.42513583961154,103.76103770449444,42,142553,3394.1190476190477,93824,48729,18,13992,1
54181,Ang Mo Kio Ave 4,Mayflower Stn Exit 6,1.37053305192374,103.83653495602837,42,141968,3380.190476190476,107633,34335,18,13288,1
50229,Balestier Rd,Opp Blk 104,1.32095764720403,103.85283489560972,41,141744,3457.170731707317,100158,41586,18,14626,0.9993682738081814
64411,Hougang Ave 4,Blk 670,1.37353273194871,103.88503406200056,40,141104,3527.6,103110,37994,18,10940,0.9948559438666161
10041,Kg Bahru Rd,Bef Kampong Bahru Ter,1.27605834770353,103.83519065305671,42,140902,3354.809523809524,105666,35236,18,12903,0.9934317397288095
50991,Whampoa Dr,Blk 82,1.32337986005569,103.85626145335385,41,140708,3431.9024390243903,102654,38054,18,13086,0.9920639397152725
60089,Jln Toa Payoh,Opp St. Andrew's Village,1.32865054961465,103.86615967295366,40,140662,3516.55,112699,27963,18,17955,0.9917396160007226
80049,Geylang Rd,Aft Sims Way,1.31077707819718,103.87363663982293,42,140484,3344.8571428571427,98027,42457,7,12265,0.9904846242357247
19031,C'wealth Ave West,Dover Stn Exit A,1.31123416666912,103.77838361113201,41,140420,3424.878048780488,111608,28812,18,15656,0.9900333912415682
60179,Bendemeer Rd,MOM Svcs Ctr,1.32634025655419,103.86834025123765,40,140152,3503.8,115211,24941,8,16359,0.9881438530785377
21421,Boon Lay Ave,Blk 176,1.34720307776277,103.71032595632526,40,139159,3478.975,99113,40046,18,12865,0.9811426911535777
84021,New Upp Changi Rd,Blk 32,1.32338320435233,103.92508721683168,42,139032,3310.285714285714,103389,35643,18,11299,0.9802472756807984
60139,Bendemeer Rd,Blk 44,1.32204861560134,103.86628982237994,40,138657,3466.425,102737,35920,8,11885,0.9776033323556624
82069,Changi Rd,Aft Lor 106 Changi,1.31709537499354,103.90295147896967,43,138558,3222.279069767442,105868,32690,8,14141,0.9769053313178265
54371,Ang Mo Kio Ave 10,Blk 409 Mkt/FC,1.36238306289968,103.85568284134345,43,138505,3221.046511627907,101366,37139,18,11287,0.9765316539945407
50031,Thomson Rd,Opp Novena Ch,1.321378056,103.8417481,42,138479,3297.1190476190477,99429,39050,18,12712,0.9763483405906646
08041,Orchard Rd,YMCA,1.29811014243867,103.84780636909545,40,138392,3459.8,98899,39493,18,13849,0.975734945739233
21591,Corporation Dr,Opp Blk 117,1.33476103645994,103.72242808341083,42,138372,3294.5714285714284,99631,38741,7,12043,0.9755939354285591
10018,Eu Tong Sen St,Outram Pk Stn Exit 6/SGH,1.27900819665099,103.83860360621959,40,138027,3450.675,113340,24687,18,13918,0.973161507569434
67759,Compassvale Rd,Compassvale Int,1.3912175,103.8971153,42,137921,3283.8333333333335,103287,34634,18,13514,0.9724141529228623
11189,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354,40,137509,3437.725,103930,33579,8,12435,0.9695093405229795
59429,Yishun Ring Rd,Blk 846,1.417434,103.835047,42,137123,3264.8333333333335,100844,36279,8,12903,0.9667878415269731
63341,Hougang Ave 2,Opp Blk 709,1.36751402871615,103.88882988119938,42,136567,3251.595238095238,103091,33476,8,17404,0.9628677548902381
52189,Lor 2 Toa Payoh,Toa Payoh Stn,1.333207,103.846713,41,136336,3325.268292682927,100491,35845,8,12819,0.9612390858019544
54389,Ang Mo Kio Ave 10,Blk 465,1.36638973614786,103.85660537812751,44,136232,3096.181818181818,104138,32094,7,11425,0.96050583218645
59091,Yishun Ave 2,Blk 154,1.43165245434506,103.83510814544051,42,136230,3243.5714285714284,104361,31869,18,10992,0.9604917311553827
21599,Corporation Dr,Blk 117,1.33468356164521,103.72268493639599,42,135907,3235.8809523809523,99519,36388,18,14504,0.9582144146379988
42091,Upp Bt Timah Rd,Beauty World Stn Exit B,1.34278636864291,103.77539033846315,40,135535,3388.375,98841,36694,18,14202,0.9555916228594641
84061,New Upp Changi Rd,The Tanamera Condo,1.32584790501258,103.94223128727671,40,135383,3384.575,101621,33762,7,15713,0.9545199444983423
09179,Orchard Rd,Royal Thai Embassy,1.30587966240898,103.83049004618626,40,134971,3374.275,92633,42338,18,12338,0.9516151320984596
96161,Simei St 3,Opp Simei Stn,1.34211893867102,103.95354015150029,42,134691,3206.9285714285716,102289,32402,18,14046,0.9496409877490247
12099,Clementi Rd,Opp SIM Campus,1.327838056,103.7767036,40,134689,3367.225,124428,10261,8,23172,0.9496268867179574
14119,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663,42,134337,3198.5,94943,39394,18,14751,0.9471451052500964
58009,Sembawang Vista,Sembawang Int,1.44748179252514,103.81941391689068,42,134310,3197.8571428571427,99924,34386,18,15692,0.9469547413306867
78069,Pasir Ris Dr 1,Blk 442,1.36869168470813,103.95815838787027,42,134258,3196.6190476190477,97933,36325,7,10570,0.9465881145229345
66371,S'goon Ctrl,Blk 261,1.353767301605,103.87268543240587,42,134087,3192.5476190476193,95010,39077,18,10451,0.9453824763666725
72011,Jln Eunos,Blk 322,1.32816499999482,103.90548361097667,44,133601,3036.3863636363635,101124,32477,18,12747,0.9419559258172963
11141,C'wealth Ave,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,40,133298,3332.45,100742,32556,18,15675,0.9398196196105865
72019,Jln Eunos,Opp Blk 322,1.32884628389091,103.90546507501655,44,133174,3026.681818181818,97560,35614,8,14278,0.9389453556844082
84451,Bedok Nth Rd,Bedok Nth Stn Exit A,1.335644,103.918055,40,132263,3306.575,101987,30276,8,17733,0.9325223360332113
84059,New Upp Changi Rd,Blk 65,1.32493504095045,103.93953481204565,42,132180,3147.1428571428573,97278,34902,7,13056,0.9319371432439145
76139,Tampines Ave 4,Opp Century Sq,1.35162691843499,103.94385009279503,42,132088,3144.9523809523807,97539,34549,18,11207,0.9312884958148145
53051,Upp Thomson Rd,Upp Thomson Stn Exit 5,1.354995,103.8316003,41,132020,3220,93837,38183,18,15103,0.9308090607585232
59069,Yishun Ave 2,Opp Blk 757,1.4259095,103.835307,41,131384,3204.487804878049,101397,29987,7,13874,0.9263249328790927
20239,Teban Gdns Rd,Aft Hasanah Mque,1.32246879634748,103.73947011845992,42,131254,3125.095238095238,96627,34627,7,11663,0.9254083658597122
20109,C'wealth Ave West,Aft Clementi Fire Stn,1.32085220079341,103.76206999856427,40,130896,3272.4,101671,29225,8,15831,0.9228842812986491
75351,Tampines Ave 10,Tampines Wafer Fab Pk,1.37364163782281,103.93077504301999,42,130764,3113.4285714285716,97362,33402,18,16635,0.9219536132482012
45411,Choa Chu Kang Cres,Opp Blk 670,1.4035145178289,103.74767347957746,42,130669,3111.1666666666665,98962,31707,7,11484,0.9212838142725002
40231,Whitley Rd,Raffles Town Club,1.32230868317131,103.82577145824762,41,130290,3177.8048780487807,100708,29582,18,14721,0.9186116688852294
54189,Ang Mo Kio Ave 4,Mayflower Stn Exit 5,1.37046966291161,103.83679073259783,42,129719,3088.5476190476193,97911,31808,18,12003,0.9145858245154891
59421,Yishun Ring Rd,Blk 624,1.41762836917061,103.8351341252188,41,129666,3162.5853658536585,96207,33459,18,13189,0.9142121471922032
44291,Teck Whye Ave,Opp CCK Polyclinic,1.38151999999791,103.75140111097832,42,129318,3079,96501,32817,10,9266,0.9117585677864771
17239,Clementi Ave 3,NTUC Fairprice,1.312440556,103.7658489,42,129228,3076.8571428571427,96630,32598,18,9994,0.9111240213884444
69009,Sentul Wk,Punggol Coast Int,1.414795,103.908557,43,129144,3003.3488372093025,93787,35357,18,12060,0.910531778083614
09169,Orchard Rd,Delfi Orchard,1.3070135326348,103.82835507326037,41,128817,3141.878048780488,91912,36905,18,11873,0.9082262595040954
83109,Jln Eunos,Opp Eunos Stn,1.32135678897249,103.90537221650075,44,128298,2915.8636363636365,94623,33675,8,13382,0.9045670419421074
42071,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028,42,128208,3052.5714285714284,97409,30799,18,12490,0.9039324955440747
76131,Tampines Ave 4,UOB Tampines Ctr,1.35184112001279,103.94254133694142,42,127853,3044.1190476190477,96085,31768,18,14243,0.9014295625296127
52081,Jln Toa Payoh,Aft Blk 195,1.33081389290944,103.8608407974236,42,127290,3030.714285714286,98035,29255,8,16572,0.897460122284142
76241,Tampines Ave 7,Blk 497D,1.35845802746258,103.95917058122039,42,127190,3028.3333333333335,97153,30037,18,11314,0.8967550707307723
07531,Rochor Canal Rd,Rochor Stn,1.30365644370093,103.8525732326128,40,125970,3149.25,87280,38690,18,11245,0.8881534417796635
54379,Ang Mo Kio Ave 10,Blk 475,1.36288998904353,103.85594804936484,43,125895,2927.7906976744184,92828,33067,8,12781,0.8876246531146362
59181,Yishun Ave 9,Opp Blk 245,1.43416611096992,103.84218833299445,42,125754,2994.1428571428573,93695,32059,7,15532,0.8866305304243851
64111,Yio Chu Kang Rd,Opp Blk 953,1.37594188334629,103.87684285462154,41,125189,3053.390243902439,101961,23228,8,16067,0.882646989147847
07319,Jln Besar,Aft Allenby Rd,1.31038833299803,103.85870666696984,40,124817,3120.425,76840,47977,18,11179,0.8800241973693121
14279,Telok Blangah Way,Blk 25,1.27591552267791,103.81920892602811,40,124703,3117.575,89248,35455,18,9537,0.8792204385984709
52369,Lor 6 Toa Payoh,Blk 237,1.34001833298065,103.85273333299853,41,124550,3037.8048780487807,92725,31825,7,10698,0.8781417097218154
64491,Hougang Ave 9,Hougang 1,1.37513027801163,103.87905166700338,41,123756,3018.439024390244,92934,30822,18,12425,0.8725436003880609
21429,Boon Lay Ave,Blk 185,1.34740203306581,103.71059149459593,43,123691,2876.5348837209303,85337,38354,18,9865,0.8720853168783707
75081,Tampines Ave 3,Blk 831,1.34986941891093,103.93426738811776,41,123459,3011.1951219512193,84739,38720,10,11267,0.8704495972745532
40189,Scotts Rd,Newton Stn Exit B,1.312274,103.8381,40,123269,3081.725,92876,30393,8,15156,0.869109999323151
15041,Alexandra Rd,Alexandra Retail Ctr,1.274632,103.801892,40,122954,3073.85,107190,15764,18,18053,0.8668890869300369
64101,Yio Chu Kang Rd,Opp Gracehaven S Army,1.37212119701131,103.87653938842564,40,122330,3058.25,96198,26132,18,13934,0.8624895652370106
65439,Punggol Way,Blk 220C,1.40172529138051,103.89631809709375,42,122112,2907.4285714285716,93387,28725,18,13382,0.860952552850665
01329,Nth Bridge Rd,Blk 8,1.30495670239172,103.86363028484124,40,121111,3027.775,85808,35303,12,9795,0.8538949868014354
11149,C'wealth Ave,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,40,121082,3027.05,90784,30298,8,12905,0.8536905218509583
65259,Punggol Ctrl,Punggol Stn/Int,1.4053405,103.9014515,43,120845,2810.3488372093025,89500,31345,18,12054,0.8520195496694724
28469,Jurong East Ave 1,Blk 316,1.34612717332075,103.73193313637753,42,120736,2874.6666666666665,84396,36340,9,11249,0.8512510434762994
56099,Upp Thomson Rd,Springleaf Stn Exit 2,1.39606817759915,103.8188299218487,40,120576,3014.4,90159,30417,8,14443,0.8501229609909081
75089,Tampines Ave 3,Blk 827,1.34977145890473,103.93404731779178,41,120352,2935.4146341463415,83769,36583,11,9928,0.8485436455113603
07329,Jln Besar,Hoa Nam Bldg,1.31284472583438,103.85989088288474,42,120098,2859.4761904761904,85177,34921,8,11337,0.8467528145658015
01211,Victoria St,Opp Blk 461,1.30551803523268,103.8605449516032,42,119994,2857,81446,38548,18,10882,0.8460195609502972
14161,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327,40,119943,2998.575,95864,24079,8,14535,0.8456599846580787
44021,Upp Bt Timah Rd,Bt Panjang Stn Exit B,1.37820722702851,103.76172178111382,40,119639,2990.975,85108,34531,18,13354,0.8435166279358352
77281,Pasir Ris Dr 1,Blk 740,1.37837166677052,103.93618729229594,42,119612,2847.904761904762,86506,33106,18,9724,0.8433262640164254
11511,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462385,40,119500,2987.5,94121,25379,18,12655,0.8425366062766514
09212,Scotts Rd,Royal Plaza On Scotts,1.30702238421536,103.83265522662566,41,119400,2912.1951219512193,84856,34544,18,11865,0.8418315547232819
07529,Jln Besar,Jln Besar Stn Exit A,1.30431906266143,103.85501564257024,40,119337,2983.425,82814,36523,8,9966,0.841387372244659
65251,Punggol Ctrl,Punggol Stn/Waterway Pt,1.40502618974463,103.90299618971393,40,119326,2983.15,90410,28916,18,12403,0.8413098165737883
10291,Alexandra Rd,Opp Dawson Pl,1.29215855273858,103.81065866068086,40,118974,2974.35,88428,30546,18,10255,0.8388280351059274
10139,Jln Bt Merah,Blk 1,1.28635135443034,103.8081000223439,40,118847,2971.175,92408,26439,8,14007,0.837932619633148
76149,Tampines Ave 4,Opp Tampines Stn/Int,1.35370728527221,103.94636710560508,42,118700,2826.190476190476,86127,32573,18,10731,0.8368961938496948
10149,Tiong Bahru Rd,Blk 1,1.28606797463712,103.83283384311112,40,118407,2960.175,80682,37725,9,11434,0.8348303927983219
81171,Old Airport Rd,Blk 39,1.30751703730041,103.88500750064323,42,118292,2816.4761904761904,85273,33019,18,13095,0.8340195835119468
28291,Jurong Town Hall Rd,Blk 303,1.34446090409168,103.73638303040048,40,118185,2954.625,85934,32251,18,10281,0.8332651783498414
53059,Upp Thomson Rd,Upp Thomson Stn Exit 2,1.355471,103.8312231,41,118150,2881.7073170731705,84906,33244,8,12241,0.8330184103061621
75251,Tampines Ave 1,Opp Tropica Condo,1.3494983330038,103.92783361101397,42,118116,2812.285714285714,90060,28056,18,13324,0.8327786927780164
19019,C'wealth Ave West,Blk 27,1.30807305598128,103.78475916699466,40,117848,2946.2,86146,31702,8,10638,0.8308891546149859
52279,Lor 4 Toa Payoh,Blk 56,1.33702420555118,103.84992957112877,42,117746,2803.4761904761904,85573,32173,8,9868,0.8301700020305489
08138,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607595,40,117588,2939.7,79703,37885,18,10684,0.829056020576225
59051,Yishun Ave 2,Blk 790,1.41968270185637,103.83429674432547,42,117182,2790.0476190476193,87457,29725,18,11171,0.8261935112695445
63099,Hougang Ave 3,Blk 106,1.35357948490597,103.89097410968795,43,116968,2720.186046511628,86653,30315,18,13022,0.8246847009453336
76081,Tampines Ave 2,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937,42,116678,2778.0476190476193,83662,33016,7,10366,0.8226400514405618
44299,Teck Whye Ave,CCK Polyclinic,1.38177250001353,103.75131333302434,42,116479,2773.309523809524,88600,27879,8,11874,0.8212369988493563
04167,Nth Bridge Rd,City Hall Stn Exit B,1.29250006522444,103.85145315468638,40,116213,2905.325,81798,34415,8,10001,0.8193615617173933
47619,Woodlands Ave 7,Blk 688 CP,1.44430697551185,103.80713784459924,38,116193,3057.7105263157896,87587,28606,7,13008,0.8192205514067193
01039,Nth Bridge Rd,Bugis Cube,1.29820784139683,103.85549139837407,40,116013,2900.325,74261,41752,18,10095,0.8179514586106541
