geography,bounds,xlat,xlon,day_count,source_rows,activity_sum,activity_mean_per_day,activity_min,activity_max
021230030202131022,"-122.266845703125, 47.676484442213194, -122.26547241210938, 47.67740909285989",47.67695,-122.26616,16,19,0.698538,0.043659,0.003265,0.148587
021230030220200002,"-122.34375, 47.60431120244565, -122.34237670898438, 47.6052371313521",47.60477,-122.34306,10,11,0.698330,0.069833,0.019415,0.138378
021230030223132332,"-122.18170166015625, 47.54687159892238, -122.18032836914062, 47.54779854409145",47.54734,-122.18102,10,13,0.698315,0.069832,0.006310,0.127721
021230030223311133,"-122.16934204101562, 47.54316365431732, -122.16796875, 47.54409066505799",47.54363,-122.16866,11,14,0.697913,0.063447,0.021573,0.135054
021230030202113013,"-122.26272583007812, 47.68573021131588, -122.2613525390625, 47.68665469810476",47.68619,-122.26204,18,18,0.697911,0.038773,0.006693,0.098015
021230030202123013,"-122.28469848632812, 47.67093619422418, -122.2833251953125, 47.67186094318795",47.67140,-122.28401,14,14,0.697784,0.049842,0.014027,0.107700
021230030202203202,"-122.332763671875, 47.652437773749696, -122.33139038085938, 47.653362850449845",47.65290,-122.33208,17,19,0.697724,0.041043,0.003896,0.142522
021230030202011320,"-122.3052978515625, 47.68850362252605, -122.30392456054688, 47.689428060158555",47.68897,-122.30461,14,15,0.697716,0.049837,0.010225,0.132124
021230030221301001,"-122.19955444335938, 47.6052371313521, -122.19818115234375, 47.60616304386873",47.60570,-122.19887,12,14,0.697679,0.058140,0.000195,0.162943
021230030203101320,"-122.1954345703125, 47.68850362252605, -122.19406127929688, 47.689428060158555",47.68897,-122.19475,17,17,0.697503,0.041030,0.003400,0.096319
021230021313120001,"-122.38632202148438, 47.67925834499531, -122.38494873046875, 47.680182946484145",47.67972,-122.38564,12,13,0.697425,0.058119,0.006528,0.180623
021230021313133210,"-122.35198974609375, 47.66816184901461, -122.35061645507812, 47.669086647137576",47.66862,-122.35130,11,13,0.697338,0.063394,0.001126,0.180017
021230030220011322,"-122.3052978515625, 47.62838002744714, -122.30392456054688, 47.62930553023398",47.62884,-122.30461,16,18,0.697206,0.043575,0.005164,0.136199
021230030221303133,"-122.19131469726562, 47.59505101193037, -122.18994140625, 47.595977104737685",47.59551,-122.19063,12,14,0.697126,0.058094,0.003895,0.189496
021230021313112200,"-122.36572265625, 47.68295665263569, -122.36434936523438, 47.68388118858139",47.68342,-122.36504,9,11,0.697124,0.077458,0.009453,0.265653
021230030202033221,"-122.30941772460938, 47.66631220360915, -122.30804443359375, 47.667237034505156",47.66677,-122.30873,13,16,0.697063,0.053620,0.007947,0.209470
021230030220322101,"-122.29293823242188, 47.58301031389572, -122.29156494140625, 47.583936619781355",47.58347,-122.29225,14,18,0.697055,0.049790,0.011708,0.130164
021230030202230210,"-122.31903076171875, 47.645961778000455, -122.31765747070312, 47.646886969412996",47.64642,-122.31834,12,14,0.696945,0.058079,0.009858,0.157886
021230030220302331,"-122.29019165039062, 47.59227263516611, -122.288818359375, 47.59319877714463",47.59274,-122.28951,13,14,0.696643,0.053588,0.000793,0.134230
021230030220231232,"-122.30804443359375, 47.583936619781355, -122.30667114257812, 47.584862909276076",47.58440,-122.30736,11,14,0.696564,0.063324,0.012724,0.143135
021230030202010302,"-122.3162841796875, 47.689428060158555, -122.31491088867188, 47.6903524814057",47.68989,-122.31560,13,15,0.696498,0.053577,0.003642,0.152126
021230030202302202,"-122.2998046875, 47.652437773749696, -122.29843139648438, 47.653362850449845",47.65290,-122.29912,12,12,0.696491,0.058041,0.008686,0.217935
021230030223100300,"-122.2064208984375, 47.57189336475818, -122.20504760742188, 47.572819867338694",47.57236,-122.20573,20,21,0.696265,0.034813,0.000110,0.093493
021230030202221200,"-122.332763671875, 47.645961778000455, -122.33139038085938, 47.646886969412996",47.64642,-122.33208,15,16,0.696146,0.046410,0.001436,0.110326
021230030223311000,"-122.178955078125, 47.54594463736048, -122.17758178710938, 47.54687159892238",47.54641,-122.17827,12,12,0.696007,0.058001,0.005145,0.122910
021230030223113232,"-122.17620849609375, 47.56170075451973, -122.17483520507812, 47.56262743740991",47.56216,-122.17552,10,11,0.695723,0.069572,0.000571,0.123559
021230021333310110,"-122.35748291015625, 47.54594463736048, -122.35610961914062, 47.54687159892238",47.54641,-122.35680,13,16,0.695696,0.053515,0.001585,0.236022
021230030223133230,"-122.17620849609375, 47.54779854409145, -122.17483520507812, 47.54872547286773",47.54826,-122.17552,15,15,0.695670,0.046378,0.004047,0.146823
021230030202120013,"-122.29568481445312, 47.67833372712058, -122.2943115234375, 47.67925834499531",47.67880,-122.29500,13,14,0.695652,0.053512,0.000887,0.113972
021230030202022310,"-122.33551025390625, 47.66816184901461, -122.33413696289062, 47.669086647137576",47.66862,-122.33482,17,18,0.695648,0.040920,0.005223,0.098760
021230030202301113,"-122.27920532226562, 47.66353761260135, -122.27783203125, 47.66446249265729",47.66400,-122.27852,13,15,0.695608,0.053508,0.021158,0.123979
021230021313300001,"-122.38632202148438, 47.66446249265729, -122.38494873046875, 47.66538735632655",47.66492,-122.38564,14,16,0.695581,0.049684,0.008182,0.125796
021230030221103110,"-122.19268798828125, 47.627454508271704, -122.19131469726562, 47.62838002744714",47.62792,-122.19200,17,18,0.695552,0.040915,0.002789,0.125142
021230030203131221,"-122.17758178710938, 47.673710391956604, -122.17620849609375, 47.6746350917616",47.67417,-122.17690,15,16,0.695504,0.046367,0.000715,0.136127
021230030203311101,"-122.17208862304688, 47.66446249265729, -122.17071533203125, 47.66538735632655",47.66492,-122.17140,16,17,0.695465,0.043467,0.006748,0.111389
021230030202030323,"-122.31491088867188, 47.6727856757654, -122.31353759765625, 47.673710391956604",47.67325,-122.31422,16,17,0.695405,0.043463,0.004144,0.095400
021230030203301012,"-122.19818115234375, 47.66353761260135, -122.19680786132812, 47.66446249265729",47.66400,-122.19749,11,12,0.695378,0.063216,0.023928,0.135961
021230021333133023,"-122.35336303710938, 47.55057928124212, -122.35198974609375, 47.551506160840326",47.55104,-122.35268,10,11,0.695375,0.069538,0.007611,0.191007
021230030202232220,"-122.32177734375, 47.63670896254456, -122.32040405273438, 47.63763431783611",47.63717,-122.32109,16,18,0.695207,0.043450,0.011177,0.127608
021230030222121100,"-122.2833251953125, 47.56077405523747, -122.28195190429688, 47.56170075451973",47.56124,-122.28264,11,12,0.695140,0.063195,0.014171,0.173184
021230021313313023,"-122.35336303710938, 47.65428791076272, -122.35198974609375, 47.65521295468833",47.65475,-122.35268,17,18,0.694935,0.040879,0.000080,0.143387
021230030222133023,"-122.26547241210938, 47.55057928124212, -122.26409912109375, 47.551506160840326",47.55104,-122.26479,17,17,0.694270,0.040839,0.009003,0.156027
021230030202023003,"-122.33139038085938, 47.67093619422418, -122.33001708984375, 47.67186094318795",47.67140,-122.33070,11,11,0.694181,0.063107,0.006266,0.126610
021230030222003003,"-122.33139038085938, 47.5672606059814, -122.33001708984375, 47.56818719052014",47.56772,-122.33070,12,13,0.693602,0.057800,0.006114,0.159851
021230030220031302,"-122.3052978515625, 47.615421267605434, -122.30392456054688, 47.616346999837226",47.61588,-122.30461,11,12,0.693594,0.063054,0.020372,0.128935
021230021313120030,"-122.38494873046875, 47.67740909285989, -122.38357543945312, 47.67833372712058",47.67787,-122.38426,13,14,0.693422,0.053340,0.006498,0.179888
021230030222012223,"-122.32040405273438, 47.56170075451973, -122.31903076171875, 47.56262743740991",47.56216,-122.31972,15,17,0.693410,0.046227,0.000113,0.105398
021230030203013100,"-122.2174072265625, 47.68665469810476, -122.21603393554688, 47.68757916850813",47.68712,-122.21672,11,11,0.693346,0.063031,0.008662,0.129596
021230021313102303,"-122.38082885742188, 47.68203210030428, -122.37945556640625, 47.68295665263569",47.68249,-122.38014,14,16,0.693303,0.049522,0.004680,0.199253
021230030223211130,"-122.21466064453125, 47.54409066505799, -122.21328735351562, 47.5450176594057",47.54455,-122.21397,11,12,0.693217,0.063020,0.000411,0.132037
021230030203122031,"-122.20779418945312, 47.67001142887408, -122.2064208984375, 47.67093619422418",47.67047,-122.20711,13,14,0.693086,0.053314,0.001463,0.115573
021230030221223000,"-122.244873046875, 47.58301031389572, -122.24349975585938, 47.583936619781355",47.58347,-122.24419,14,17,0.693032,0.049502,0.008051,0.122297
021230030202112200,"-122.27783203125, 47.68295665263569, -122.27645874023438, 47.68388118858139",47.68342,-122.27715,20,20,0.692991,0.034650,0.000060,0.069887
021230030203332122,"-122.1844482421875, 47.63948497925489, -122.18307495117188, 47.640410285382224",47.63995,-122.18376,10,11,0.692919,0.069292,0.013983,0.171895
021230030202130030,"-122.27508544921875, 47.67740909285989, -122.27371215820312, 47.67833372712058",47.67787,-122.27440,10,13,0.692903,0.069290,0.006297,0.200768
021230030220011031,"-122.30667114257812, 47.63300737749619, -122.3052978515625, 47.63393279834071",47.63347,-122.30598,17,19,0.692865,0.040757,0.003046,0.112655
021230021333130022,"-122.36572265625, 47.55799385903776, -122.36434936523438, 47.55892060749653",47.55846,-122.36504,16,17,0.692682,0.043293,0.001544,0.155098
021230030221113023,"-122.17758178710938, 47.62467785241324, -122.17620849609375, 47.62560342075481",47.62514,-122.17690,13,13,0.692666,0.053282,0.000317,0.182117
021230021313133132,"-122.34649658203125, 47.669086647137576, -122.34512329101562, 47.67001142887408",47.66955,-122.34581,9,10,0.692509,0.076945,0.001478,0.162612
021230030221301100,"-122.1954345703125, 47.6052371313521, -122.19406127929688, 47.60616304386873",47.60570,-122.19475,19,19,0.692468,0.036446,0.000158,0.089980
021230021333113331,"-122.34512329101562, 47.56262743740991, -122.34375, 47.563554103908075",47.56309,-122.34444,10,13,0.692295,0.069229,0.000995,0.193634
021230030222200301,"-122.33688354492188, 47.54223662718361, -122.33551025390625, 47.54316365431732",47.54270,-122.33620,15,15,0.692275,0.046152,0.004576,0.134726
021230030221113100,"-122.1734619140625, 47.627454508271704, -122.17208862304688, 47.62838002744714",47.62792,-122.17278,12,14,0.692275,0.057690,0.004238,0.147061
021230030222020321,"-122.33688354492188, 47.55521351530768, -122.33551025390625, 47.556140312943384",47.55568,-122.33620,14,16,0.692233,0.049445,0.006866,0.108519
021230021313213120,"-122.3931884765625, 47.65521295468833, -122.39181518554688, 47.65613798222677",47.65568,-122.39250,13,14,0.692178,0.053244,0.000236,0.188922
021230030220122123,"-122.29293823242188, 47.60986653003798, -122.29156494140625, 47.610792360606226",47.61033,-122.29225,12,14,0.692152,0.057679,0.024402,0.115465
021230030203133203,"-122.17758178710938, 47.667237034505156, -122.17620849609375, 47.66816184901461",47.66770,-122.17690,13,13,0.692105,0.053239,0.012399,0.090557
021230021313101302,"-122.3712158203125, 47.689428060158555, -122.36984252929688, 47.6903524814057",47.68989,-122.37053,11,12,0.691869,0.062897,0.007582,0.200799
021230021313323111,"-122.36709594726562, 47.642260848473, -122.36572265625, 47.64318610543656",47.64272,-122.36641,18,20,0.691828,0.038435,0.003424,0.115539
021230030223112032,"-122.18719482421875, 47.5654073877285, -122.18582153320312, 47.56633400505088",47.56587,-122.18651,17,21,0.691758,0.040692,0.001158,0.117030
021230030223310023,"-122.18856811523438, 47.54316365431732, -122.18719482421875, 47.54409066505799",47.54363,-122.18788,8,9,0.691735,0.086467,0.018073,0.187974
021230021313110312,"-122.35748291015625, 47.689428060158555, -122.35610961914062, 47.6903524814057",47.68989,-122.35680,15,17,0.691715,0.046114,0.001685,0.097512
021230030221322022,"-122.2119140625, 47.580231297892745, -122.21054077148438, 47.58115765295146",47.58069,-122.21123,14,15,0.691698,0.049407,0.008561,0.128327
021230021333101331,"-122.36709594726562, 47.570040310422456, -122.36572265625, 47.57096684578611",47.57050,-122.36641,12,13,0.691554,0.057630,0.017180,0.193875
021230030203100302,"-122.2064208984375, 47.689428060158555, -122.20504760742188, 47.6903524814057",47.68989,-122.20573,18,19,0.691467,0.038415,0.006805,0.131748
021230030220121031,"-122.28469848632812, 47.61819841513311, -122.2833251953125, 47.619124098197325",47.61866,-122.28401,14,17,0.691330,0.049381,0.015244,0.111582
021230021331322332,"-122.37945556640625, 47.576525713746214, -122.37808227539062, 47.577452134369686",47.57699,-122.37877,13,13,0.691144,0.053165,0.010260,0.122322
021230030222022302,"-122.3382568359375, 47.54872547286773, -122.33688354492188, 47.549652385251264",47.54919,-122.33757,13,13,0.691104,0.053162,0.007724,0.137982
021230030221113331,"-122.16934204101562, 47.62190104905555, -122.16796875, 47.62282666656367",47.62236,-122.16866,13,15,0.690954,0.053150,0.000745,0.107259
021230030202131102,"-122.2613525390625, 47.67833372712058, -122.25997924804688, 47.67925834499531",47.67880,-122.26067,13,15,0.690906,0.053147,0.004401,0.165115
021230030223301032,"-122.19818115234375, 47.54316365431732, -122.19680786132812, 47.54409066505799",47.54363,-122.19749,12,13,0.690748,0.057562,0.003766,0.158431
021230030202200222,"-122.34375, 47.657987988142274, -122.34237670898438, 47.658912966519445",47.65845,-122.34306,19,20,0.690640,0.036349,0.001065,0.081711
021230021313121101,"-122.36984252929688, 47.67925834499531, -122.36846923828125, 47.680182946484145",47.67972,-122.36916,21,22,0.690622,0.032887,0.000452,0.065699
021230021313332323,"-122.35885620117188, 47.63578359086485, -122.35748291015625, 47.63670896254456",47.63625,-122.35817,17,17,0.690602,0.040624,0.000458,0.107946
021230030223210020,"-122.23388671875, 47.54409066505799, -122.23251342773438, 47.5450176594057",47.54455,-122.23320,12,13,0.690485,0.057540,0.014168,0.170832
021230030221103030,"-122.19818115234375, 47.62560342075481, -122.19680786132812, 47.62652897270761",47.62607,-122.19749,12,16,0.690412,0.057534,0.016857,0.127962
021230021313120313,"-122.37808227539062, 47.6746350917616, -122.376708984375, 47.67555977518045",47.67510,-122.37740,17,18,0.690276,0.040604,0.000564,0.124151
021230021333011112,"-122.39044189453125, 47.574672823325265, -122.38906860351562, 47.57559927673142",47.57514,-122.38976,12,14,0.690177,0.057515,0.005467,0.140655
021230030222013201,"-122.30941772460938, 47.564480754014255, -122.30804443359375, 47.5654073877285",47.56494,-122.30873,14,16,0.690156,0.049297,0.008883,0.148134
021230030222002230,"-122.34100341796875, 47.56262743740991, -122.33963012695312, 47.563554103908075",47.56309,-122.34032,13,14,0.690132,0.053087,0.008819,0.146168
021230021333122230,"-122.38494873046875, 47.54779854409145, -122.38357543945312, 47.54872547286773",47.54826,-122.38426,13,16,0.690102,0.053085,0.009025,0.121880
021230030202201032,"-122.33001708984375, 47.661687803329166, -122.32864379882812, 47.662612716158655",47.66215,-122.32933,16,18,0.689888,0.043118,0.001014,0.093253
021230030202132002,"-122.27783203125, 47.67093619422418, -122.27645874023438, 47.67186094318795",47.67140,-122.27715,12,13,0.689887,0.057491,0.006156,0.143884
021230021331322323,"-122.38082885742188, 47.576525713746214, -122.37945556640625, 47.577452134369686",47.57699,-122.38014,18,20,0.689665,0.038315,0.000292,0.092270
021230030222310121,"-122.27096557617188, 47.54409066505799, -122.26959228515625, 47.5450176594057",47.54455,-122.27028,16,17,0.689601,0.043100,0.004657,0.153191
021230021313113203,"-122.35336303710938, 47.68203210030428, -122.35198974609375, 47.68295665263569",47.68249,-122.35268,16,17,0.689505,0.043094,0.009132,0.114288
021230021333130102,"-122.3602294921875, 47.559847339563085, -122.35885620117188, 47.56077405523747",47.56031,-122.35954,11,11,0.689484,0.062680,0.000098,0.171496
021230030223301313,"-122.19131469726562, 47.54130958365684, -122.18994140625, 47.54223662718361",47.54177,-122.19063,13,14,0.689448,0.053034,0.003022,0.112239
021230030202222120,"-122.3382568359375, 47.640410285382224, -122.33688354492188, 47.64133557512158",47.64087,-122.33757,8,10,0.689243,0.086155,0.018138,0.171274
021230030220323200,"-122.288818359375, 47.5793049264429, -122.28744506835938, 47.580231297892745",47.57977,-122.28813,16,17,0.689093,0.043068,0.000351,0.101509
021230021313031100,"-122.3931884765625, 47.67925834499531, -122.39181518554688, 47.680182946484145",47.67972,-122.39250,16,18,0.688924,0.043058,0.002313,0.134218
021230030203102113,"-122.20230102539062, 47.68573021131588, -122.200927734375, 47.68665469810476",47.68619,-122.20161,13,13,0.688794,0.052984,0.007709,0.192093
021230030202323233,"-122.28469848632812, 47.63578359086485, -122.2833251953125, 47.63670896254456",47.63625,-122.28401,14,15,0.688593,0.049185,0.011799,0.111476
